Date,Entries,Exits,Day_of_Week,Year,Month,Weekday,Holiday,HolidayName,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,has_rain,precip,precipprob,has_snow,precipcover,snow,snowdepth,windspeed,cloudcover,visibility
2023-02-06,282741,275601,Monday,2023,2,1,0,,54.8,38.8,47.7,54.8,31.8,44.3,0,0.0,0,0,0.0,0.0,0.0,20.1,65.0,9.9
2023-02-05,130986,127596,Sunday,2023,2,0,0,,58.8,33.0,44.2,58.8,22.9,39.9,0,0.0,0,0,0.0,0.0,0.0,17.9,79.7,9.9
2023-02-04,162348,158193,Saturday,2023,2,0,0,,31.9,16.9,24.5,23.0,2.6,15.1,0,0.0,0,0,0.0,0.0,0.0,16.9,27.8,9.9
2023-02-03,268528,261485,Friday,2023,2,1,0,,40.7,19.8,31.7,34.1,4.3,20.7,0,0.0,0,0,0.0,0.0,0.0,28.1,54.6,9.9
2023-02-02,317311,310657,Thursday,2023,2,1,0,,41.8,31.3,36.0,36.8,28.1,32.2,0,0.0,0,0,0.0,0.0,0.0,11.3,94.5,9.9
2023-02-01,288947,285546,Wednesday,2023,2,1,0,,40.7,32.5,35.6,37.4,23.9,29.1,1,0.043,100,1,12.5,0.0,0.0,15.3,81.8,9.1
2023-01-31,325179,318050,Tuesday,2023,1,1,0,,47.0,36.9,41.4,46.0,30.0,36.6,1,0.165,100,0,25.0,0.0,0.0,14.4,85.5,8.8
2023-01-30,282198,274720,Monday,2023,1,1,0,,60.9,40.9,48.5,60.9,40.9,48.0,0,0.0,0,0,0.0,0.0,0.0,8.7,64.1,9.8
2023-01-29,137644,134064,Sunday,2023,1,0,0,,49.8,40.6,44.8,44.8,35.9,40.3,1,0.035,100,0,12.5,0.0,0.0,13.5,80.2,9.8
2023-01-28,215035,209798,Saturday,2023,1,0,0,,57.6,34.5,44.0,57.6,27.5,40.7,0,0.0,0,0,0.0,0.0,0.0,13.2,59.2,9.9
2023-01-27,295165,286952,Friday,2023,1,1,0,,45.7,32.3,39.0,40.9,27.2,34.5,0,0.0,0,0,0.0,0.0,0.0,14.6,46.9,9.9
2023-01-26,344369,338217,Thursday,2023,1,1,0,,49.7,40.7,44.9,45.9,35.9,40.5,1,0.001,100,0,4.17,0.0,0.0,21.4,75.2,9.8
2023-01-25,314702,309771,Wednesday,2023,1,1,0,,47.1,35.5,40.8,46.1,31.2,37.0,1,0.477,100,0,50.0,0.0,0.0,11.3,95.8,7.3
2023-01-24,341466,334177,Tuesday,2023,1,1,0,,51.0,32.7,41.2,51.0,27.6,37.6,0,0.0,0,0,0.0,0.0,0.0,10.3,62.4,9.9
2023-01-23,277400,267821,Monday,2023,1,1,0,,46.9,38.8,42.1,40.4,33.1,35.7,1,0.085,100,0,29.17,0.0,0.0,24.4,96.2,9.2
2023-01-22,140424,136730,Sunday,2023,1,0,0,,42.8,33.4,37.8,39.2,29.6,34.3,1,0.234,100,0,33.33,0.0,0.0,13.3,89.3,8.0
2023-01-21,207780,202914,Saturday,2023,1,0,0,,43.9,35.1,41.1,40.5,33.0,36.7,0,0.0,0,0,0.0,0.0,0.0,13.5,78.7,9.9
2023-01-20,315770,307450,Friday,2023,1,1,0,,51.8,40.9,46.1,51.8,35.6,42.0,0,0.0,0,0,0.0,0.0,0.0,23.4,75.8,8.3
2023-01-19,326787,319842,Thursday,2023,1,1,0,,46.8,42.6,44.7,46.8,39.6,42.9,1,0.077,100,0,33.33,0.0,0.0,9.9,97.9,8.3
2023-01-18,337115,330589,Wednesday,2023,1,1,0,,58.9,38.8,47.9,58.9,35.0,45.6,0,0.0,0,0,0.0,0.0,0.0,14.7,42.8,9.2
2023-01-17,325318,319041,Tuesday,2023,1,1,0,,45.0,37.7,41.3,44.9,35.7,39.1,1,0.056,100,0,20.83,0.0,0.0,8.0,90.5,8.6
2023-01-16,172218,167639,Monday,2023,1,1,1,"Martin Luther King, Jr. Day",54.9,30.3,41.8,54.9,21.5,38.2,0,0.0,0,0,0.0,0.0,0.0,14.8,36.7,9.9
2023-01-15,148900,145481,Sunday,2023,1,0,0,,45.9,29.0,36.3,39.2,17.8,27.5,0,0.0,0,0,0.0,0.0,0.0,20.3,17.9,9.9
2023-01-14,182819,178697,Saturday,2023,1,0,0,,39.6,31.8,35.9,31.0,20.8,25.5,0,0.0,0,0,0.0,0.0,0.0,24.4,98.8,9.9
2023-01-13,277632,270469,Friday,2023,1,1,0,,54.9,39.7,48.3,54.9,31.1,43.9,1,0.25,100,0,25.0,0.0,0.0,22.7,83.5,9.7
2023-01-12,311132,304344,Thursday,2023,1,1,0,,55.0,40.6,47.2,55.0,37.1,46.2,1,0.127,100,0,16.67,0.0,0.0,10.5,95.3,9.2
2023-01-11,331575,324074,Wednesday,2023,1,1,0,,46.8,32.3,39.9,42.9,26.4,37.2,1,0.019,100,0,4.17,0.0,0.0,10.8,72.8,9.6
2023-01-10,323040,315985,Tuesday,2023,1,1,0,,46.9,34.2,40.3,46.9,27.0,37.2,0,0.0,0,0,0.0,0.0,0.0,9.8,60.5,9.9
2023-01-09,277672,270768,Monday,2023,1,1,0,,50.9,36.9,42.5,50.9,30.8,38.0,0,0.0,0,0,0.0,0.0,0.0,17.1,31.7,9.4
2023-01-08,136489,132971,Sunday,2023,1,0,0,,43.8,31.5,38.0,42.0,25.2,33.4,1,0.011,100,0,4.17,0.0,0.0,16.6,59.7,9.8
2023-01-07,172669,168300,Saturday,2023,1,0,0,,50.9,37.8,43.9,50.9,31.7,39.1,0,0.0,0,0,0.0,0.0,0.0,15.4,61.0,9.9
2023-01-06,265118,258424,Friday,2023,1,1,0,,51.9,43.7,48.1,51.9,39.3,44.7,0,0.0,0,0,0.0,0.0,0.0,21.2,88.5,9.9
2023-01-05,290734,284118,Thursday,2023,1,1,0,,64.0,49.6,56.4,64.0,45.1,55.9,0,0.0,0,0,0.0,0.0,0.0,12.6,75.8,9.9
2023-01-04,288843,282805,Wednesday,2023,1,1,0,,65.0,53.3,59.5,65.0,53.3,59.5,0,0.0,0,0,0.0,0.0,0.0,14.1,85.2,9.9
2023-01-03,284592,278123,Tuesday,2023,1,1,0,,68.0,50.1,59.3,68.0,50.1,59.3,0,0.0,0,0,0.0,0.0,0.0,17.7,90.8,9.7
2023-01-02,135062,130872,Monday,2023,1,1,1,New Year's Day (observed),63.0,40.0,50.9,63.0,36.3,50.2,0,0.0,0,0,0.0,0.0,0.0,9.1,87.8,9.8
2023-01-01,115784,112608,Sunday,2023,1,0,1,New Year's Day,61.4,43.5,51.8,61.4,41.7,51.2,1,0.004,100,0,4.17,0.0,0.0,8.8,47.7,9.1
2022-12-31,102299,98046,Saturday,2022,12,0,0,,56.1,43.0,51.2,56.1,40.5,50.8,1,0.197,100,0,25.0,0.0,0.0,11.1,96.6,5.5
2022-12-30,197637,194682,Friday,2022,12,1,0,,64.2,33.1,46.0,64.2,31.2,45.3,0,0.0,0,0,0.0,0.0,0.0,10.2,43.0,9.7
2022-12-29,208550,205097,Thursday,2022,12,1,0,,52.3,29.7,40.4,52.3,29.1,37.8,0,0.0,0,0,0.0,0.0,0.0,7.9,45.6,9.9
2022-12-28,198006,195538,Wednesday,2022,12,1,0,,50.0,28.7,36.6,50.0,23.5,33.1,0,0.0,0,0,0.0,0.0,0.0,12.5,46.9,9.9
2022-12-27,178332,175727,Tuesday,2022,12,1,0,,43.1,29.6,35.0,43.1,26.3,33.2,0,0.0,0,0,0.0,0.0,0.0,5.7,49.5,9.9
2022-12-26,96557,95131,Monday,2022,12,1,1,Christmas Day (observed),33.1,19.6,27.3,30.5,11.3,22.7,0,0.0,0,0,0.0,0.0,0.0,8.9,54.8,9.9
2022-12-25,35079,34592,Sunday,2022,12,0,1,Christmas Day,33.1,13.7,23.3,26.4,4.0,16.1,0,0.0,0,0,0.0,0.0,0.0,12.7,9.6,9.9
2022-12-24,60314,59634,Saturday,2022,12,0,0,,20.9,8.9,14.7,12.2,-4.2,2.6,0,0.0,0,0,0.0,0.0,0.0,15.9,33.2,9.9
2022-12-23,138643,136421,Friday,2022,12,1,0,,54.0,13.9,32.7,54.0,-1.1,22.4,1,0.119,100,1,25.0,0.0,0.0,29.7,68.2,7.9
2022-12-22,167908,165857,Thursday,2022,12,1,0,,55.8,32.9,42.5,55.8,26.9,37.9,1,1.031,100,0,58.33,0.0,0.0,18.7,99.7,6.9
2022-12-21,234092,231530,Wednesday,2022,12,1,0,,45.9,27.8,35.6,44.9,22.7,33.1,0,0.0,0,0,0.0,0.0,0.0,10.9,62.1,9.9
2022-12-20,245255,242649,Tuesday,2022,12,1,0,,42.0,27.8,34.3,37.8,20.1,28.3,0,0.0,0,0,0.0,0.0,0.0,10.0,59.7,9.9
2022-12-19,231398,229008,Monday,2022,12,1,0,,42.0,29.7,35.2,36.1,21.0,28.3,0,0.0,0,0,0.0,0.0,0.0,16.9,46.9,9.9
2022-12-18,120162,119646,Sunday,2022,12,0,0,,43.9,33.9,39.1,40.6,25.8,33.0,0,0.0,0,0,0.0,0.0,0.0,20.4,63.0,9.9
2022-12-17,194567,193316,Saturday,2022,12,0,0,,49.8,36.8,42.7,46.1,31.5,38.2,0,0.0,0,0,0.0,0.0,0.0,13.6,73.6,9.9
2022-12-16,258616,255999,Friday,2022,12,1,0,,51.9,40.9,44.8,51.9,32.7,40.0,1,0.006,100,0,4.17,0.0,0.0,18.0,70.5,9.0
2022-12-15,241618,239710,Thursday,2022,12,1,0,,47.9,34.9,39.8,43.3,26.9,34.2,1,1.678,100,1,91.67,0.0,0.0,13.7,99.9,4.9
2022-12-14,301859,299348,Wednesday,2022,12,1,0,,43.0,27.9,36.1,40.2,20.1,32.2,0,0.0,0,0,0.0,0.0,0.0,8.8,76.0,9.9
2022-12-13,304229,301565,Tuesday,2022,12,1,0,,44.8,32.7,37.6,42.3,22.5,32.2,0,0.0,0,0,0.0,0.0,0.0,15.6,46.6,9.9
2022-12-12,248255,245916,Monday,2022,12,1,0,,44.0,38.5,42.5,37.6,33.0,36.1,0,0.0,0,0,0.0,0.0,0.0,17.0,91.9,9.9
2022-12-11,119002,118181,Sunday,2022,12,0,0,,47.8,40.6,43.6,47.8,37.2,41.4,0,0.0,0,0,0.0,0.0,0.0,7.8,83.5,9.2
2022-12-10,183477,182226,Saturday,2022,12,0,0,,44.8,33.0,39.7,43.9,27.2,35.9,0,0.0,0,0,0.0,0.0,0.0,7.9,63.8,9.9
2022-12-09,269500,266562,Friday,2022,12,1,0,,49.9,38.5,44.4,48.2,34.1,41.1,0,0.0,0,0,0.0,0.0,0.0,12.3,23.0,9.9
2022-12-08,297571,294851,Thursday,2022,12,1,0,,58.7,44.1,51.4,58.7,40.4,50.4,0,0.0,0,0,0.0,0.0,0.0,12.3,88.3,8.2
2022-12-07,300747,297763,Wednesday,2022,12,1,0,,56.9,50.0,53.7,56.9,50.0,53.7,1,0.051,100,0,12.5,0.0,0.0,7.9,99.6,7.1
2022-12-06,291251,288682,Tuesday,2022,12,1,0,,50.0,38.5,44.6,47.2,36.2,42.3,1,0.171,100,0,29.17,0.0,0.0,9.0,98.6,6.5
2022-12-05,248166,245920,Monday,2022,12,1,0,,49.9,30.5,39.7,46.7,27.4,37.9,0,0.0,0,0,0.0,0.0,0.0,10.1,50.4,9.9
2022-12-04,124391,123432,Sunday,2022,12,0,0,,46.9,34.7,41.3,43.8,29.9,37.1,0,0.0,0,0,0.0,0.0,0.0,14.7,35.4,9.9
2022-12-03,175386,174101,Saturday,2022,12,0,0,,62.0,48.7,54.5,62.0,43.3,53.4,1,0.306,100,0,25.0,0.0,0.0,20.7,87.5,9.6
2022-12-02,258264,255513,Friday,2022,12,1,0,,50.0,29.5,41.0,47.1,23.6,37.2,0,0.0,0,0,0.0,0.0,0.0,12.6,61.5,9.9
2022-12-01,284832,282497,Thursday,2022,12,1,0,,46.0,37.0,41.1,42.8,28.6,35.2,0,0.0,0,0,0.0,0.0,0.0,21.5,36.2,9.9
2022-11-30,275447,273036,Wednesday,2022,11,1,0,,58.9,44.0,50.5,58.9,37.0,47.9,1,0.308,100,0,20.83,0.0,0.0,19.5,78.4,9.1
2022-11-29,278336,275659,Tuesday,2022,11,1,0,,52.0,36.8,45.1,52.0,34.5,43.1,0,0.0,0,0,0.0,0.0,0.0,10.2,77.2,9.9
2022-11-28,229266,227356,Monday,2022,11,1,0,,55.0,46.7,51.4,55.0,42.4,50.6,0,0.0,0,0,0.0,0.0,0.0,24.9,80.2,9.8
2022-11-27,93914,92783,Sunday,2022,11,0,0,,57.9,46.0,51.2,57.9,43.7,49.9,1,0.239,100,0,25.0,0.0,0.0,18.1,91.9,8.2
2022-11-26,144074,142881,Saturday,2022,11,0,0,,61.0,38.9,48.9,61.0,34.6,47.4,0,0.0,0,0,0.0,0.0,0.0,10.3,32.8,9.9
2022-11-25,156089,153325,Friday,2022,11,1,0,,62.8,44.8,51.2,62.8,42.5,49.5,1,0.148,100,0,20.83,0.0,0.0,19.4,63.0,9.8
2022-11-24,66572,65536,Thursday,2022,11,1,1,Thanksgiving Day,60.2,33.9,45.9,60.2,28.8,44.4,0,0.0,0,0,0.0,0.0,0.0,8.9,39.8,9.7
2022-11-23,208584,205820,Wednesday,2022,11,1,0,,62.0,33.7,45.9,62.0,31.9,45.2,0,0.0,0,0,0.0,0.0,0.0,12.5,6.4,9.8
2022-11-22,248805,246122,Tuesday,2022,11,1,0,,57.8,31.7,43.5,57.8,29.9,42.5,0,0.0,0,0,0.0,0.0,0.0,13.5,9.6,9.9
2022-11-21,231339,228687,Monday,2022,11,1,0,,48.7,25.9,37.5,43.1,18.5,33.4,0,0.0,0,0,0.0,0.0,0.0,14.7,1.1,9.9
2022-11-20,113794,112954,Sunday,2022,11,0,0,,39.8,30.4,35.8,35.8,21.4,28.0,0,0.0,0,0,0.0,0.0,0.0,24.9,20.3,9.9
2022-11-19,176235,174671,Saturday,2022,11,0,0,,47.0,31.9,38.9,42.1,26.1,34.3,0,0.0,0,0,0.0,0.0,0.0,13.6,51.3,9.9
2022-11-18,258548,255737,Friday,2022,11,1,0,,48.7,30.6,40.1,43.9,24.8,34.4,0,0.0,0,0,0.0,0.0,0.0,17.7,44.4,9.9
2022-11-17,293954,291819,Thursday,2022,11,1,0,,44.8,36.9,40.9,38.8,30.0,34.3,0,0.0,0,0,0.0,0.0,0.0,22.4,58.5,9.9
2022-11-16,305661,303330,Wednesday,2022,11,1,0,,52.9,38.9,45.2,52.9,32.9,41.1,0,0.0,0,0,0.0,0.0,0.0,17.0,88.9,9.5
2022-11-15,287161,284932,Tuesday,2022,11,1,0,,44.0,35.7,40.3,40.2,30.1,34.7,1,1.126,100,0,41.67,0.0,0.0,15.7,87.9,7.9
2022-11-14,239132,236855,Monday,2022,11,1,0,,49.9,36.9,43.3,49.9,32.3,39.3,0,0.0,0,0,0.0,0.0,0.0,11.0,34.8,9.9
2022-11-13,121133,120405,Sunday,2022,11,0,0,,53.9,42.0,47.1,53.9,35.3,41.2,1,0.026,100,0,4.17,0.0,0.0,22.7,77.9,9.9
2022-11-12,184973,183662,Saturday,2022,11,0,0,,71.1,56.8,67.4,71.1,56.8,67.4,1,0.159,100,0,16.67,0.0,0.0,22.8,72.4,9.7
2022-11-11,185490,183485,Friday,2022,11,1,1,Veterans Day,73.0,61.0,67.2,73.0,61.0,67.2,1,0.513,100,0,50.0,0.0,0.0,19.7,99.2,8.9
2022-11-10,298085,295652,Thursday,2022,11,1,0,,69.1,47.5,58.6,69.1,45.0,58.1,0,0.0,0,0,0.0,0.0,0.0,8.8,72.9,9.9
2022-11-09,303184,300988,Wednesday,2022,11,1,0,,60.9,44.4,51.7,60.9,39.2,50.0,0,0.0,0,0,0.0,0.0,0.0,11.2,12.9,9.9
